0.016232,0.036198,0.058434,0.086626,0.11196,0.12839,0.14002,0.14975,0.16324,0.18753,0.21182,0.22058,0.22436,0.23718
0.016232,0.036198,0.058434,0.086626,0.11196,0.12839,0.14002,0.14975,0.16324,0.18753,0.21182,0.22058,0.22436,0.23718
0.016232,0.036198,0.058434,0.086626,0.11196,0.12839,0.14002,0.14975,0.16324,0.18753,0.21182,0.22058,0.22436,0.23718
0.016232,0.036198,0.058434,0.086626,0.11196,0.12839,0.14002,0.14975,0.16324,0.18753,0.21182,0.22058,0.22436,0.23718
0.016232,0.036198,0.058434,0.086626,0.11196,0.12839,0.14002,0.14975,0.16324,0.18753,0.21182,0.22058,0.22436,0.23718
0.016232,0.036198,0.058434,0.086626,0.11196,0.12839,0.14002,0.14975,0.16324,0.18753,0.21182,0.22058,0.22436,0.23718
0.016232,0.036198,0.058434,0.086626,0.11196,0.12839,0.14002,0.14975,0.16324,0.18753,0.21182,0.22058,0.22436,0.23718
0.016232,0.036198,0.058434,0.086626,0.11196,0.12839,0.14002,0.14975,0.16324,0.18753,0.21182,0.22058,0.22436,0.23718
0.016232,0.036198,0.058434,0.086626,0.11196,0.12839,0.14002,0.14975,0.16324,0.18753,0.21182,0.22058,0.22436,0.23718
0.027075,0.060705,0.10181,0.14601,0.18818,0.22396,0.25251,0.27692,0.30643,0.34354,0.38065,0.40929,0.43225,0.457
0.016232,0.036198,0.058434,0.086626,0.11196,0.12839,0.14002,0.14975,0.16324,0.18753,0.21182,0.22058,0.22436,0.23718
0.016232,0.036198,0.058434,0.086626,0.11196,0.12839,0.14002,0.14975,0.16324,0.18753,0.21182,0.22058,0.22436,0.23718
0.016232,0.036198,0.058434,0.086626,0.11196,0.12839,0.14002,0.14975,0.16324,0.18753,0.21182,0.22058,0.22436,0.23718
0.027075,0.060705,0.10181,0.14601,0.18818,0.22396,0.25251,0.27692,0.30643,0.34354,0.38065,0.40929,0.43225,0.457
0.027075,0.060705,0.10181,0.14601,0.18818,0.22396,0.25251,0.27692,0.30643,0.34354,0.38065,0.40929,0.43225,0.457
0.033838,0.076073,0.1264,0.1778,0.22843,0.27567,0.31713,0.35587,0.39989,0.43196,0.46403,0.4989,0.53099,0.56534
0.027075,0.060705,0.10181,0.14601,0.18818,0.22396,0.25251,0.27692,0.30643,0.34354,0.38065,0.40929,0.43225,0.457
0.027075,0.060705,0.10181,0.14601,0.18818,0.22396,0.25251,0.27692,0.30643,0.34354,0.38065,0.40929,0.43225,0.457
0.027075,0.060705,0.10181,0.14601,0.18818,0.22396,0.25251,0.27692,0.30643,0.34354,0.38065,0.40929,0.43225,0.457
0.027075,0.060705,0.10181,0.14601,0.18818,0.22396,0.25251,0.27692,0.30643,0.34354,0.38065,0.40929,0.43225,0.457
0.027075,0.060705,0.10181,0.14601,0.18818,0.22396,0.25251,0.27692,0.30643,0.34354,0.38065,0.40929,0.43225,0.457
0.027075,0.060705,0.10181,0.14601,0.18818,0.22396,0.25251,0.27692,0.30643,0.34354,0.38065,0.40929,0.43225,0.457
0.027075,0.060705,0.10181,0.14601,0.18818,0.22396,0.25251,0.27692,0.30643,0.34354,0.38065,0.40929,0.43225,0.457
0.027075,0.060705,0.10181,0.14601,0.18818,0.22396,0.25251,0.27692,0.30643,0.34354,0.38065,0.40929,0.43225,0.457
0.027075,0.060705,0.10181,0.14601,0.18818,0.22396,0.25251,0.27692,0.30643,0.34354,0.38065,0.40929,0.43225,0.457
0.027075,0.060705,0.10181,0.14601,0.18818,0.22396,0.25251,0.27692,0.30643,0.34354,0.38065,0.40929,0.43225,0.457
0.027075,0.060705,0.10181,0.14601,0.18818,0.22396,0.25251,0.27692,0.30643,0.34354,0.38065,0.40929,0.43225,0.457
0.027075,0.060705,0.10181,0.14601,0.18818,0.22396,0.25251,0.27692,0.30643,0.34354,0.38065,0.40929,0.43225,0.457
0.016232,0.036198,0.058434,0.086626,0.11196,0.12839,0.14002,0.14975,0.16324,0.18753,0.21182,0.22058,0.22436,0.23718
